Place type,Room type,Location,Latitude,Longitude,Price/night (SGD),Total Price (SGD),Bedrooms,Beds,Bathrooms,Superhost,Host Reviews,Host Rating,Total Reviews,Rating,Cleanliness Rating,Accuracy Rating,Check-in Rating,Communication Rating,Location Rating,Value Rating,Amenities,Link
Entire home,Place to stay,Khet Ratchathewi,13.7505,100.538,$98,$612,1,3,1,False,2133,4.48,147,4.48,4.3,4.6,4.7,4.7,4.8,4.5,"['Hair dryer', 'Shampoo', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Iron', '50-inch TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Microwave', 'Mini fridge', 'Kettle', 'Private living room', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/30916054?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P318JASTu7_pKNLN&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Flat,Khet Sathon,13.71692,100.53237,$138,$859,2,3,2,False,3401,4.63,3,5.0,4.7,5.0,5.0,5.0,5.0,5.0,"['Bath', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Washing machine', 'Essentials', 'Hangers', 'Iron', 'Clothes storage', 'TV', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Cooker', 'Kettle', 'Rice cooker', 'Dining table', 'Free parking on premises', 'Pool', 'Lift', 'Gym', 'Long-term stays allowed']",https://www.airbnb.com.sg/rooms/1183041478735396637?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P31z9RvjLJuhO49R&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Hotel,Khet Phra Nakhon,13.76192,100.49622,$76,$467,1,2,1,True,512,4.76,79,4.82,4.7,4.9,4.6,4.7,4.9,4.8,"['Hair dryer', 'Shampoo', 'Essentials', 'Hangers', 'TV', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Breakfast']",https://www.airbnb.com.sg/rooms/44544268?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P375i_qyMokFAvmm&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Home,Khet Pom Prap Sattru Phai,13.7451,100.5159,$68,$454,3,0,1,True,21,4.76,21,4.76,4.8,4.9,4.7,4.9,4.4,4.8,"['Hair dryer', 'Free washer – In unit', 'Iron', 'TV', 'AC – split-type ductless system', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Smoking allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/1125809770415863200?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P3tmN41aOGKqGRcA&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Flat,Bang Rak,13.720187314652438,100.51578628416749,$146,$877,1,2,1,True,484,4.82,46,4.87,4.9,4.9,4.6,4.8,4.9,4.9,"['Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washing machine', 'Dryer', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Safe', 'Clothes storage', 'TV', 'Cinema', 'High chair', 'Children’s tableware', 'Air conditioning', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Cooker', 'Oven', 'Coffee maker', 'Wine glasses', 'Toaster', 'Rice cooker', 'Dining table', 'Patio or balcony', 'Garden', 'Outdoor furniture', 'Outdoor dining area', 'Sun loungers', 'Hot tub']",https://www.airbnb.com.sg/rooms/1062620630310808443?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P3W91LcxC2H_kMNp&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Flat,Watthana,13.7431761160585,100.55618319855134,$112,$706,2,2,2,False,2798,4.69,272,4.81,4.8,4.8,4.9,4.9,4.8,4.7,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Hot water', 'Shower gel', 'Washing machine', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe', 'Ethernet connection', 'TV', 'Exercise equipment', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Induction cooker', 'Kettle', 'Dining table', 'Private entrance', 'Patio or balcony', 'Garden', 'Free parking on premises', 'Shared pool', 'Lift', 'Shared gym in building', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/979236417241917863?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P3zmpYwSYzh2fe7V&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Flat,Khet Ratchathewi,13.748990489657546,100.54312402444029,$218,"$1,307",2,2,2,False,133,4.72,38,4.66,0,0,0,0,0,0,"['Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washing machine', 'Dryer', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Clothes drying rack', 'Clothes storage', 'Ethernet connection', 'TV', 'Exercise equipment', 'Pool table', 'Arcade games', 'Books and reading material', 'Theme room', 'Cot', 'Children’s books and toys', 'Baby bath', 'Children’s tableware', 'Window guards', 'Plug socket covers', 'Baby safety gates', 'Babysitter recommendations', 'Air conditioning', 'Heating', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Cooker', 'Kettle', 'Coffee maker: Nespresso', 'Wine glasses', 'Rice cooker', 'Dining table', 'Waterfront', 'Private entrance', 'Launderette nearby', 'Free resort access', 'Patio or balcony', 'Garden', 'Outdoor furniture', 'Hammock', 'Boat berth', 'Sun loungers', 'Free parking on premises', 'Pool', 'Hot tub', 'Sauna', 'Lift', 'EV charger', 'Gym', 'Paid car park off premises', 'Paid parking on premises', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Cleaning available during stay', 'Host greets you']",https://www.airbnb.com.sg/rooms/977973789409057950?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P3dTu-TMOmLpb_k9&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Apartment,Khet Ratchathewi,13.75007279872177,100.54250130543932,$144,$863,2,2,1,False,133,4.72,27,4.7,4.7,4.6,4.7,4.8,4.8,4.7,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washing machine', 'Paid dryer – In building', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe and wardrobe', 'TV', 'Exercise equipment', 'Pool table', 'Books and reading material', 'Window guards', 'Air conditioning', 'Ceiling fan', 'Central heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Dishwasher', 'Induction cooker', 'Kettle', 'Coffee maker: Nespresso', 'Wine glasses', 'Rice cooker', 'Dining table', 'Lake access', 'Free parking on premises', 'Pool', 'Hot tub', 'Shared sauna', 'EV charger', 'Shared gym in building', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Smart lock']",https://www.airbnb.com.sg/rooms/1032923578101284783?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P3BnqO0XsswSPBe5&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Townhouse,Khet Khlong San,13.7255,100.50876,$113,$734,3,3,2,False,425,4.7,54,4.76,4.7,4.8,4.9,4.8,4.8,4.7,"['Hair dryer', 'Shampoo', 'Hot water', 'Shower gel', 'Washing machine', 'Dryer', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Private entrance']",https://www.airbnb.com.sg/rooms/41145056?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P3Su3P0UG3IiI8-s&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Flat,Watthana,13.746892225641297,100.55672108198546,$136,$846,2,2,2,False,507,4.67,0,New,0,0,0,0,0,0,"['Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Washing machine', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Cooker', 'Patio or balcony', 'Pool', 'Lift', 'Gym']",https://www.airbnb.com.sg/rooms/1218791826452641093?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541619_P3w6dlzpB4KBor52&previous_page_section_name=1000&federated_search_id=b9db79fd-b1d3-4244-838d-13dd68afa77c
Entire home,Place to stay,Khet Ratchathewi,13.7504,100.538,$98,$612,1,0,1,False,2133,4.48,156,4.59,0,0,0,0,0,0,"['Hair dryer', 'Shampoo', 'Conditioner', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Iron', 'Ethernet connection', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Microwave', 'Mini fridge', 'Kettle', 'Private living room', 'Self check-in', 'Keypad']",https://www.airbnb.com.sg/rooms/30973960?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3waPXKAkvUpIbQG&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Flat,Watthana,13.74673,100.55506,$81,$507,1,0,1,False,143,4.46,4,5.0,4.2,4.8,5.0,5.0,5.0,4.8,"['Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Washing machine', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Cooker', 'Private entrance', 'Patio or balcony', 'Garden', 'Pool', 'Lift', 'Gym']",https://www.airbnb.com.sg/rooms/1157351316171841925?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3zQq4ZKpFvS5tZQ&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Apartment,Watthana,13.73610840518193,100.55876106051929,$97,$609,1,2,1,True,3328,4.77,26,4.73,0,0,0,0,0,0,"['City skyline view', 'Garden view', 'Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washing machine', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage', 'Ethernet connection', 'TV', 'Cot', 'Air conditioning', 'Heating', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Cooker', 'Kettle', 'Coffee maker', 'Wine glasses', 'Dining table', 'Coffee', 'Private entrance', 'Patio or balcony', 'Garden', 'Sun loungers', 'Free parking on premises', 'Pool', 'Hot tub', 'Lift', 'Gym', 'Single level home', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/962892481815736816?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P36x5ZPUuMfUkWBw&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Flat,Khet Watthana,13.7431,100.5562,$93,$585,1,2,1,False,143,4.46,18,4.5,4.1,4.6,4.6,4.7,4.6,4.4,"['City skyline view', 'Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Washing machine', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Cooker', 'Private entrance', 'Patio or balcony', 'Garden', 'Pool', 'Lift', 'Gym in building']",https://www.airbnb.com.sg/rooms/893130647775362551?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3sgUvGWsfcenDeB&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Flat,Khet Khlong Toei,13.73614,100.55768,$158,$978,2,2,2,False,"10,000+",4.6,113,4.73,4.7,4.6,4.8,4.8,4.8,4.6,"['Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Induction cooker', 'Kettle', 'Dining table', 'Private entrance', 'Shared patio or balcony', 'Shared back garden', 'Shared BBQ grill', 'Shared pool', 'Private hot tub', 'Lift', 'Shared gym in building', 'Long-term stays allowed', 'Self check-in', 'Lockbox', 'Cleaning available during stay']",https://www.airbnb.com.sg/rooms/42524032?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3ZHAQ0W2tcL5qBh&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Apartment,Khet Khlong Toei,13.737442951268719,100.5539065312539,$121,$765,2,2,2,False,5562,4.78,11,4.45,4.5,4.3,4.6,4.6,4.5,4.4,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'TV', 'Exercise equipment', 'Fireplace guards', 'Window guards', 'Central air conditioning', 'Central heating', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Mini fridge', 'Other stainless steel electric cooker', 'Kettle', 'Coffee maker: filter coffee maker', 'Wine glasses', 'Toaster', 'Rice cooker', 'Dining table', 'Coffee', 'Shared back garden – Fully fenced', 'Shared outdoor pool – available all year, open specific hours, rooftop', 'Lift', 'Shared gym in building', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/988177408609819714?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P39P4YxH1fzRdJ3M&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Flat,Khet Ratchathewi,13.74987,100.5489,$67,$401,2,2,2,False,42,4.5,19,4.58,4.5,4.6,4.5,4.6,4.6,4.5,"['City skyline view', 'Hair dryer', 'Hot water', 'Washing machine', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Clothes drying rack', 'Clothes storage: wardrobe', 'TV', 'Exercise equipment', 'Cot', 'Travel cot', 'Children’s tableware', 'Babysitter recommendations', 'Air conditioning', 'Portable fans', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Mini fridge', 'Induction cooker', 'Kettle', 'Rice cooker', 'Dining table', 'Launderette nearby', 'Patio or balcony', 'Pool', 'Shared sauna', 'Lift', 'Shared gym in building', 'Paid parking on premises', 'Luggage drop-off allowed', 'Long-term stays allowed']",https://www.airbnb.com.sg/rooms/1011402288464293790?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3Ahsgm3ePvcoJQv&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Flat,Khet Khlong Toei,13.73577,100.55892,$114,$709,1,2,1,False,"10,000+",4.6,208,4.51,4.5,4.4,4.7,4.8,4.7,4.5,"['Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Induction cooker', 'Kettle', 'Dining table', 'Private entrance', 'Shared patio or balcony', 'Shared back garden', 'Shared BBQ grill', 'Shared pool', 'Hot tub', 'Lift', 'Shared gym in building', 'Long-term stays allowed', 'Self check-in', 'Lockbox', 'Cleaning available during stay']",https://www.airbnb.com.sg/rooms/36611486?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3RqqCiwS6FAQOAu&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Flat,Khet Ratchathewi,13.74941,100.55484,$95,$594,2,2,1,False,307,4.51,50,4.74,4.8,4.7,4.8,4.8,4.5,4.7,"['Hair dryer', 'Shampoo', 'Hot water', 'Shower gel', 'Washing machine', 'Dryer', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Ethernet connection', 'TV with standard cable/satellite', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Private entrance', 'Patio or balcony', 'Garden', 'Free on-street parking', 'Pool', 'Lift', 'Paid parking off premises', 'Single level home', 'Long-term stays allowed', 'Host greets you']",https://www.airbnb.com.sg/rooms/30970365?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3nGixPmCR8-Khwy&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Flat,Khet Ratchathewi,13.750662664614442,100.55637936790963,$69,$461,2,2,1,False,1903,4.53,6,4.33,4.3,4.3,4.3,4.3,4.3,4.3,"['Hair dryer', 'Shampoo', 'Hot water', 'Washing machine', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Clothes storage', 'TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Dedicated workspace', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Kettle', 'Dining table', 'Patio or balcony', 'Lift']",https://www.airbnb.com.sg/rooms/949014681249815599?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3EutLUi7c1nyuim&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
Entire home,Guest suite,Khet Bang Rak,13.7212,100.5218,$90,$601,2,4,2,True,970,4.89,306,4.9,5.0,4.9,4.9,4.9,4.9,4.9,"['Garden view', 'Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Paid washer – In building', 'Paid dryer – In building', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Safe', 'Clothes storage: wardrobe', 'HDTV with Netflix', 'AC – split-type ductless system', 'Heating', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Fast wifi – 547 Mbps', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Mini fridge', 'Freezer', 'Mabe electric cooker', 'Oven', 'Kettle', 'Toaster', 'Dining table', 'Coffee', 'Bread maker', 'Private entrance', 'Launderette nearby', 'Shared patio or balcony', 'EV charger', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/21209134?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541622_P3mOU50c9vo47sTN&previous_page_section_name=1000&federated_search_id=667c1e89-e09f-4c70-bb2a-d375778d8c0f
